"Zone","DateTime","Temperature","Humidity","Wind.Speed","general.diffuse.flows","diffuse.flows","Date","Month","Weekday","Hour","DayOfWeek","Power","Outlier"
"Zone.3..Power.Consumption",2020-07-16 17:20:50,26.22,84,4.916,0.234,0.274,2020-07-16,"Jul","Thu",17,"Thu",42169.70711,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:40,27.42,57.72,4.914,0.099,0.089,2020-07-19,"Jul","Sun",17,"Sun",42187.78243,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:00,29.72,31.74,4.917,0.132,0.107,2020-07-18,"Jul","Sat",17,"Sat",42193.80753,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:10,33.04,23.34,4.913,0.11,0.119,2020-07-21,"Jul","Tue",17,"Tue",42193.80753,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:00,26.1,75.3,4.912,12.1,10.07,2020-07-14,"Jul","Tue",17,"Tue",42211.88285,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:40,30.91,35.15,4.924,1.74,1.478,2020-07-17,"Jul","Fri",17,"Fri",42223.93305,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:20:40,26.32,83.4,4.916,2.567,2.075,2020-07-16,"Jul","Thu",17,"Thu",42290.20921,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:10,25.99,75.7,4.911,7.92,6.688,2020-07-14,"Jul","Tue",17,"Tue",42308.28452,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:20,25.86,76.4,4.913,4.998,4.005,2020-07-14,"Jul","Tue",17,"Tue",42320.33473,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:10,28.95,29.61,4.908,0.099,0.152,2020-07-22,"Jul","Wed",17,"Wed",42416.7364,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:30,25.94,81.8,4.916,0.073,0.111,2020-07-15,"Jul","Wed",17,"Wed",42422.76151,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:30,23.89,70.7,4.909,0.084,0.111,2020-07-25,"Jul","Sat",17,"Sat",42446.86192,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:30,25.03,60.92,4.909,2.369,1.89,2020-07-30,"Jul","Thu",17,"Thu",42458.91213,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:19:30,28.73,68.16,4.909,98,99,2020-07-22,"Jul","Wed",17,"Wed",42489.03766,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:20:30,26.4,82.8,4.916,9.17,7.39,2020-07-16,"Jul","Thu",17,"Thu",42501.08787,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:30,27.61,56.65,4.914,0.106,0.063,2020-07-19,"Jul","Sun",17,"Sun",42507.11297,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:30,31.13,33.31,4.926,5.203,4.413,2020-07-17,"Jul","Fri",17,"Fri",42519.16318,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:40,25.94,36.65,4.911,0.091,0.111,2020-07-24,"Jul","Fri",17,"Fri",42567.36402,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:19:40,32.15,27.71,4.919,86.8,92.3,2020-07-18,"Jul","Sat",17,"Sat",42579.41423,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:30,26.64,73.8,4.906,0.095,0.1,2020-07-27,"Jul","Mon",17,"Mon",42585.43933,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:00,28.82,51.22,0.069,0.102,0.13,2020-07-20,"Jul","Mon",17,"Mon",42591.46444,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:50,30.05,31.11,4.918,0.413,0.282,2020-07-18,"Jul","Sat",17,"Sat",42615.56485,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:00,33.26,22.51,4.912,0.095,0.141,2020-07-21,"Jul","Tue",17,"Tue",42615.56485,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:19:50,25.93,56.72,4.907,32.78,31.49,2020-07-30,"Jul","Thu",17,"Thu",42627.61506,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:20,31.5,34.38,4.925,11.06,9.41,2020-07-17,"Jul","Fri",17,"Fri",42639.66527,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:20,26.01,81.1,4.918,0.066,0.159,2020-07-15,"Jul","Wed",17,"Wed",42651.71548,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:19:50,32.73,29.88,4.929,64.67,68.03,2020-07-17,"Jul","Fri",17,"Fri",42657.74059,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:19:50,26.73,79.7,4.917,81.6,67.21,2020-07-16,"Jul","Thu",17,"Thu",42663.76569,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:19:30,28.96,37.88,4.906,111.2,125.2,2020-07-23,"Jul","Thu",17,"Thu",42675.8159,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:20,27.83,55.19,4.915,0.102,0.119,2020-07-19,"Jul","Sun",17,"Sun",42711.96653,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:20:00,26.74,80.3,4.914,62.51,51.09,2020-07-16,"Jul","Thu",17,"Thu",42730.04184,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:20:10,26.58,81.5,4.915,38.52,31.96,2020-07-16,"Jul","Thu",17,"Thu",42748.11715,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:20,25.18,60.52,4.908,6.172,5.165,2020-07-30,"Jul","Thu",17,"Thu",42748.11715,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:20:20,26.48,82.3,4.915,21.16,16.95,2020-07-16,"Jul","Thu",17,"Thu",42760.16736,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:19:50,31.41,38.98,0.064,74.7,64.23,2020-07-20,"Jul","Mon",17,"Mon",42760.16736,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:00,29.23,30.14,4.906,0.095,0.152,2020-07-22,"Jul","Wed",17,"Wed",42760.16736,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:10,29.97,40.85,4.907,0.095,0.089,2020-07-26,"Jul","Sun",17,"Sun",42796.31799,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:20,24.24,69.86,4.909,0.08,0.13,2020-07-25,"Jul","Sat",17,"Sat",42802.3431,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:40,30.29,30.54,4.919,1.879,1.575,2020-07-18,"Jul","Sat",17,"Sat",42880.66946,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:20,26.78,68.62,4.909,0.073,0.096,2020-07-27,"Jul","Mon",17,"Mon",42880.66946,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:22:10,25.38,59.42,4.905,0.088,0.104,2020-07-23,"Jul","Thu",17,"Thu",42892.71967,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:10,32.04,32.68,4.925,24.42,23.06,2020-07-17,"Jul","Fri",17,"Fri",42898.74477,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:50,29.54,47.65,0.068,0.256,0.204,2020-07-20,"Jul","Mon",17,"Mon",42940.9205,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:50,33.33,23.04,4.911,0.267,0.233,2020-07-21,"Jul","Tue",17,"Tue",42940.9205,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:19:40,30,45.18,4.91,72.6,71.9,2020-07-19,"Jul","Sun",17,"Sun",42965.02092,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:10,27.89,53.75,4.914,0.117,0.082,2020-07-19,"Jul","Sun",17,"Sun",42989.12134,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:10,25.29,59.12,4.907,11.27,9.36,2020-07-30,"Jul","Thu",17,"Thu",43007.19665,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:00,32.46,30.61,4.927,43.9,45.21,2020-07-17,"Jul","Fri",17,"Fri",43013.22176,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:50,29.04,36.81,4.912,0.069,0.152,2020-07-22,"Jul","Wed",17,"Wed",43013.22176,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:19:50,35.5,17.61,4.907,59.62,58.83,2020-07-21,"Jul","Tue",17,"Tue",43031.29707,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:30,26.28,36.58,4.91,0.102,0.074,2020-07-24,"Jul","Fri",17,"Fri",43043.34728,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:00,25.59,58.12,4.907,27.55,27.86,2020-07-30,"Jul","Thu",17,"Thu",43043.34728,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:10,26.07,80.7,4.915,0.073,0.141,2020-07-15,"Jul","Wed",17,"Wed",43049.37238,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:40,33.57,23.14,4.908,1.367,1.171,2020-07-21,"Jul","Tue",17,"Tue",43109.62343,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:19:50,26.65,76.3,4.914,35.12,29.05,2020-07-15,"Jul","Wed",17,"Wed",43163.84937,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:40,30.24,44.18,0.069,1.177,1.06,2020-07-20,"Jul","Mon",17,"Mon",43181.92469,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:19:50,31.83,28.41,4.92,67.06,71.2,2020-07-18,"Jul","Sat",17,"Sat",43193.9749,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:30,33.81,22.54,4.911,4.728,4.087,2020-07-21,"Jul","Tue",17,"Tue",43236.15063,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:00,30.11,40.75,4.906,0.11,0.085,2020-07-26,"Jul","Sun",17,"Sun",43284.35146,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:10,34.71,20.14,4.909,23.2,20.67,2020-07-21,"Jul","Tue",17,"Tue",43290.37657,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:00,35.08,19.04,4.911,40.62,39.09,2020-07-21,"Jul","Tue",17,"Tue",43314.47699,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:10,26.94,66.59,4.907,0.095,0.078,2020-07-27,"Jul","Mon",17,"Mon",43314.47699,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:00,28.25,52.58,4.91,0.113,0.148,2020-07-19,"Jul","Sun",17,"Sun",43332.5523,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:00,26.14,80.3,4.912,0.069,0.178,2020-07-15,"Jul","Wed",17,"Wed",43344.60251,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:20:20,34.17,21.67,4.91,11.14,9.6,2020-07-21,"Jul","Tue",17,"Tue",43374.72803,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:22:00,25.28,60.09,4.905,0.088,0.1,2020-07-23,"Jul","Thu",17,"Thu",43386.77824,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:00,31.3,39.08,0.066,61.99,51.68,2020-07-20,"Jul","Mon",17,"Mon",43398.82845,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:30,30.59,40.81,0.069,7.04,5.936,2020-07-20,"Jul","Mon",17,"Mon",43398.82845,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:30,30.53,29.85,4.917,5.949,5.091,2020-07-18,"Jul","Sat",17,"Sat",43404.85356,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:20,26.66,34.25,4.91,0.095,0.078,2020-07-24,"Jul","Fri",17,"Fri",43453.05439,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:50,26.16,79.9,4.915,0.135,0.196,2020-07-15,"Jul","Wed",17,"Wed",43537.40586,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:40,26.77,64.62,4.909,0.077,0.141,2020-07-22,"Jul","Wed",17,"Wed",43537.40586,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:19:30,35.93,23.21,4.909,99,101.7,2020-07-26,"Jul","Sun",17,"Sun",43543.43096,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:50,28.67,51.15,4.91,0.282,0.293,2020-07-19,"Jul","Sun",17,"Sun",43579.58159,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:50,25.22,60.42,4.908,0.11,0.126,2020-07-23,"Jul","Thu",17,"Thu",43585.60669,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:10,24.33,69.76,4.91,0.099,0.082,2020-07-25,"Jul","Sat",17,"Sat",43585.60669,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:19:30,27.96,51.92,4.907,97.2,103.4,2020-07-25,"Jul","Sat",17,"Sat",43591.6318,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:20,30.77,41.38,0.07,18.03,14.82,2020-07-20,"Jul","Mon",17,"Mon",43645.85774,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:20:10,31.19,40.01,0.071,36.27,29.72,2020-07-20,"Jul","Mon",17,"Mon",43663.93305,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:20,30.93,29.14,4.916,12.06,10.33,2020-07-18,"Jul","Sat",17,"Sat",43736.23431,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:00,26.83,64.65,4.902,0.091,0.156,2020-07-27,"Jul","Mon",17,"Mon",43736.23431,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:10,26.79,33.74,4.906,0.084,0.107,2020-07-24,"Jul","Fri",17,"Fri",43808.53556,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:30,26.79,75.3,4.908,0.084,0.159,2020-07-22,"Jul","Wed",17,"Wed",43814.56067,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:19:50,29.8,46.65,4.909,52.11,50.25,2020-07-19,"Jul","Sun",17,"Sun",43838.66109,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:10,31.25,29.08,4.914,26.98,25.78,2020-07-18,"Jul","Sat",17,"Sat",43874.81172,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:50,30.22,40.48,4.909,0.124,0.096,2020-07-26,"Jul","Sun",17,"Sun",43886.86192,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:20:00,31.5,29.14,4.919,47.73,50.22,2020-07-18,"Jul","Sat",17,"Sat",43935.06276,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:40,26.21,79.4,4.912,0.347,0.337,2020-07-15,"Jul","Wed",17,"Wed",43965.18828,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:10,26.43,77.8,4.913,8.78,7.36,2020-07-15,"Jul","Wed",17,"Wed",43971.21339,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:40,28.83,49.72,4.91,1.32,1.126,2020-07-19,"Jul","Sun",17,"Sun",43971.21339,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:20,26.41,78.4,4.912,2.987,2.427,2020-07-15,"Jul","Wed",17,"Wed",43977.23849,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:00,26.54,77.1,4.911,19.17,15.47,2020-07-15,"Jul","Wed",17,"Wed",43989.2887,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:40,25.39,60.12,4.908,0.062,0.148,2020-07-23,"Jul","Thu",17,"Thu",44025.43933,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:20:30,26.3,78.9,4.915,1.188,1.015,2020-07-15,"Jul","Wed",17,"Wed",44055.56485,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:20,27.49,75.2,4.909,0.088,0.115,2020-07-22,"Jul","Wed",17,"Wed",44055.56485,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:00,26.88,33.94,4.907,0.088,0.115,2020-07-24,"Jul","Fri",17,"Fri",44121.841,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:00,24.5,69.52,4.905,0.095,0.096,2020-07-25,"Jul","Sat",17,"Sat",44139.91632,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:50,26.81,62.75,4.911,0.073,0.104,2020-07-27,"Jul","Mon",17,"Mon",44218.24268,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:30,28.94,49.62,4.911,3.963,3.294,2020-07-19,"Jul","Sun",17,"Sun",44254.39331,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:00,29.54,47.28,4.91,35.51,33.21,2020-07-19,"Jul","Sun",17,"Sun",44302.59414,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:40,30.45,40.41,4.909,0.091,0.111,2020-07-26,"Jul","Sun",17,"Sun",44405.02092,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:20,29,49.62,4.909,10.06,8.55,2020-07-19,"Jul","Sun",17,"Sun",44465.27197,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:30,25.68,59.09,4.905,0.077,0.104,2020-07-23,"Jul","Thu",17,"Thu",44471.29707,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:20:10,29.35,47.55,4.911,20.7,18.24,2020-07-19,"Jul","Sun",17,"Sun",44543.59833,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:19:30,28.47,58.79,4.909,93.9,85.5,2020-07-27,"Jul","Mon",17,"Mon",44597.82427,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:30,30.74,39.91,4.906,0.095,0.13,2020-07-26,"Jul","Sun",17,"Sun",44646.0251,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:10,27.75,74.3,4.907,0.095,0.115,2020-07-22,"Jul","Wed",17,"Wed",44664.10042,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:19:40,28.49,68.89,4.907,76.6,76.9,2020-07-22,"Jul","Wed",17,"Wed",44670.12552,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:50,27.01,34.28,4.912,0.088,0.082,2020-07-24,"Jul","Fri",17,"Fri",44700.25105,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:40,26.88,61.62,4.907,0.095,0.063,2020-07-27,"Jul","Mon",17,"Mon",44718.32636,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:19:40,28.65,39.41,4.91,87.8,99.3,2020-07-23,"Jul","Thu",17,"Thu",44796.65272,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:20,25.91,57.75,4.907,0.102,0.093,2020-07-23,"Jul","Thu",17,"Thu",44808.70293,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:50,25,69.42,4.91,0.091,0.141,2020-07-25,"Jul","Sat",17,"Sat",44832.80335,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:30,27.22,61.75,4.907,0.069,0.074,2020-07-27,"Jul","Mon",17,"Mon",44929.20502,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:20,31,39.61,4.907,0.102,0.096,2020-07-26,"Jul","Sun",17,"Sun",45025.60669,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:40,25.3,68.49,4.908,0.069,0.119,2020-07-25,"Jul","Sat",17,"Sat",45091.88285,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:10,26.05,56.92,4.906,0.099,0.104,2020-07-23,"Jul","Thu",17,"Thu",45170.20921,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:20,27.39,61.62,4.909,0.069,0.093,2020-07-27,"Jul","Mon",17,"Mon",45236.48536,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:19:40,27.79,52.69,4.908,74.4,78.7,2020-07-25,"Jul","Sat",17,"Sat",45375.06276,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:30,25.47,66.89,4.908,0.077,0.093,2020-07-25,"Jul","Sat",17,"Sat",45399.16318,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:21:00,27.71,73.4,4.908,0.132,0.104,2020-07-22,"Jul","Wed",17,"Wed",45423.2636,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:40,27.18,34.68,4.909,0.095,0.1,2020-07-24,"Jul","Fri",17,"Fri",45447.36402,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:21:00,26.28,55.72,4.906,0.113,0.119,2020-07-23,"Jul","Thu",17,"Thu",45561.841,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:19:50,28.63,68.96,4.907,56.87,56.62,2020-07-22,"Jul","Wed",17,"Wed",45579.91632,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:20,25.68,65.56,4.907,0.08,0.107,2020-07-25,"Jul","Sat",17,"Sat",45646.19247,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:50,27.84,72.6,4.91,0.26,0.241,2020-07-22,"Jul","Wed",17,"Wed",45754.64435,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:30,28.22,70.9,4.91,4.921,4.239,2020-07-22,"Jul","Wed",17,"Wed",45814.8954,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:10,25.97,63.69,4.91,0.088,0.111,2020-07-25,"Jul","Sat",17,"Sat",45838.99582,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:10,27.45,62.39,4.907,0.077,0.085,2020-07-27,"Jul","Mon",17,"Mon",45845.02092,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:19:40,29.79,35.68,4.908,81.2,90,2020-07-24,"Jul","Fri",17,"Fri",45857.07113,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:10,31.46,38.51,4.908,0.102,0.122,2020-07-26,"Jul","Sun",17,"Sun",45875.14644,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:50,26.62,54.12,4.908,0.223,0.226,2020-07-23,"Jul","Thu",17,"Thu",45905.27197,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:20,27.69,33.38,4.91,0.091,0.1,2020-07-24,"Jul","Fri",17,"Fri",45917.32218,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:30,27.5,34.48,4.911,0.088,0.119,2020-07-24,"Jul","Fri",17,"Fri",45941.42259,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:21:00,31.94,35.71,4.907,0.099,0.119,2020-07-26,"Jul","Sun",17,"Sun",46055.89958,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:21:00,26.07,62.86,4.909,0.08,0.141,2020-07-25,"Jul","Sat",17,"Sat",46067.94979,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:00,28.63,69.42,4.907,41.64,40.8,2020-07-22,"Jul","Wed",17,"Wed",46073.9749,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:40,28.19,71.4,4.908,1.338,1.167,2020-07-22,"Jul","Wed",17,"Wed",46116.15063,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:40,27.02,51.85,4.91,1.005,0.863,2020-07-23,"Jul","Thu",17,"Thu",46158.32636,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:19:40,35.42,23.84,4.907,76.7,78.6,2020-07-26,"Jul","Sun",17,"Sun",46164.35146,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:21:00,27.51,62.39,4.904,0.117,0.093,2020-07-27,"Jul","Mon",17,"Mon",46266.77824,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:19:40,28.54,57.65,4.906,72.5,63.66,2020-07-27,"Jul","Mon",17,"Mon",46321.00418,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:20:50,27.67,61.49,4.91,0.124,0.141,2020-07-27,"Jul","Mon",17,"Mon",46327.02929,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:19:50,28.42,40.31,4.906,65.17,74,2020-07-23,"Jul","Thu",17,"Thu",46339.0795,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:10,27.72,33.38,4.909,0.073,0.133,2020-07-24,"Jul","Fri",17,"Fri",46357.15481,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:20:50,32.31,33.31,4.91,0.176,0.152,2020-07-26,"Jul","Sun",17,"Sun",46417.40586,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:19:50,27.57,54.12,4.906,53.66,56.3,2020-07-25,"Jul","Sat",17,"Sat",46447.53138,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:20,28.33,70.1,4.908,11.68,9.96,2020-07-22,"Jul","Wed",17,"Wed",46477.6569,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:30,27.43,49.32,4.908,3.247,2.734,2020-07-23,"Jul","Thu",17,"Thu",46495.73222,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:50,26.3,61.62,4.911,0.201,0.133,2020-07-25,"Jul","Sat",17,"Sat",46519.83264,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:21:00,27.92,33.31,4.906,0.106,0.093,2020-07-24,"Jul","Fri",17,"Fri",46604.1841,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:20:10,28.49,69.72,4.907,23.91,21.13,2020-07-22,"Jul","Wed",17,"Wed",46748.78661,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:40,26.61,59.72,4.909,0.888,0.737,2020-07-25,"Jul","Sat",17,"Sat",46790.96234,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:20:40,32.64,31.81,4.906,0.819,0.741,2020-07-26,"Jul","Sun",17,"Sun",46796.98745,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:20:50,28.18,32.94,4.91,0.219,0.185,2020-07-24,"Jul","Fri",17,"Fri",46803.01255,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:19:50,29.63,34.85,4.909,60.85,67.64,2020-07-24,"Jul","Fri",17,"Fri",46833.13808,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:20:40,27.69,61.25,4.906,0.537,0.474,2020-07-27,"Jul","Mon",17,"Mon",46869.2887,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:20:40,28.44,32.68,4.91,1.016,0.867,2020-07-24,"Jul","Fri",17,"Fri",46887.36402,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:00,27.39,54.26,4.907,30.26,34.8,2020-07-25,"Jul","Sat",17,"Sat",46941.58996,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:30,26.66,58.06,4.908,3.21,2.764,2020-07-25,"Jul","Sat",17,"Sat",47050.04184,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:20:30,33.15,31.01,4.907,3.4,2.794,2020-07-26,"Jul","Sun",17,"Sun",47074.14226,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:20,27.73,46.68,4.908,7.16,6.099,2020-07-23,"Jul","Thu",17,"Thu",47146.44351,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:20:00,28.27,60.22,4.906,42.18,34.52,2020-07-27,"Jul","Mon",17,"Mon",47152.46862,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:10,27.26,55.99,4.906,15.59,13.53,2020-07-25,"Jul","Sat",17,"Sat",47170.54393,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:19:50,28.33,57.79,4.907,59.73,50.61,2020-07-27,"Jul","Mon",17,"Mon",47176.56904,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:20:30,28.66,32.64,4.911,3.649,2.997,2020-07-24,"Jul","Fri",17,"Fri",47218.74477,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:20:30,27.76,61.55,4.906,2.954,2.393,2020-07-27,"Jul","Mon",17,"Mon",47218.74477,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:20:20,26.98,57.99,4.909,7.51,6.451,2020-07-25,"Jul","Sat",17,"Sat",47254.8954,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:00,28.26,40.91,4.906,43.53,49.03,2020-07-23,"Jul","Thu",17,"Thu",47266.94561,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:20:10,28.02,43.18,4.906,16.52,14.98,2020-07-23,"Jul","Thu",17,"Thu",47278.99582,TRUE
